Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2020,2020 Annual,"Smoking - $50-$74,999",North Dakota,42.0,16.7,0.7,20.5,12.9,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Ohio,48.0,19.5,1.69,23.0,16.0,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Oklahoma,41.0,16.5,0.63,19.9,13.1,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Oregon,4.0,10.7,-1.41,13.1,8.3,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Pennsylvania,28.0,15.2,0.18,18.1,12.3,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Rhode Island,9.0,12.3,-0.84,15.8,8.7,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",South Carolina,28.0,15.2,0.18,18.4,12.0,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",South Dakota,22.0,14.3,-0.14,19.2,9.3,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Tennessee,22.0,14.3,-0.14,17.9,10.6,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Texas,10.0,12.5,-0.77,15.6,9.4,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Utah,1.0,8.0,-2.0,9.9,6.2,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Vermont,8.0,11.7,-1.05,14.7,8.7,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Virginia,30.0,15.4,0.25,18.4,12.4,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Washington,19.0,14.1,-0.21,16.3,11.8,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",West Virginia,49.0,19.7,1.76,24.1,15.2,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Wisconsin,13.0,12.8,-0.67,16.2,9.5,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Wyoming,19.0,14.1,-0.21,18.0,10.1,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",District of Columbia,,8.5,,13.2,3.8,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",United States,,14.7,,15.3,14.0,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Alabama,35.0,10.5,0.6,12.5,8.5,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Alaska,34.0,10.3,0.5,12.9,7.8,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Arizona,4.0,7.5,-0.9,9.4,5.6,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Arkansas,17.0,8.5,-0.4,11.0,5.9,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",California,2.0,6.6,-1.35,7.6,5.5,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Colorado,19.0,8.8,-0.25,10.1,7.5,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Connecticut,6.0,7.7,-0.8,9.1,6.2,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Delaware,14.0,8.4,-0.45,10.8,6.0,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Florida,18.0,8.6,-0.35,10.4,6.7,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Georgia,29.0,9.5,0.1,11.7,7.4,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Hawaii,26.0,9.3,0.0,10.9,7.7,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Idaho,5.0,7.6,-0.85,10.0,5.3,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Illinois,33.0,10.2,0.45,12.0,8.5,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Indiana,38.0,10.9,0.8,12.8,9.1,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Iowa,39.0,11.0,0.85,12.4,9.6,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Kansas,25.0,9.2,-0.05,10.5,7.8,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Kentucky,50.0,15.7,2.0,18.8,12.6,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Louisiana,48.0,13.5,2.0,16.4,10.7,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Maine,9.0,8.0,-0.65,9.9,6.1,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Maryland,9.0,8.0,-0.65,9.0,7.0,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Massachusetts,19.0,8.8,-0.25,10.4,7.2,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Michigan,36.0,10.7,0.7,12.3,9.2,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Minnesota,23.0,9.1,-0.1,10.1,8.1,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Mississippi,39.0,11.0,0.85,13.7,8.2,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Missouri,44.0,11.7,1.2,14.0,9.5,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Montana,12.0,8.3,-0.5,10.1,6.6,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Nebraska,19.0,8.8,-0.25,10.1,7.5,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Nevada,42.0,11.2,0.95,14.3,8.1,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",New Hampshire,12.0,8.3,-0.5,10.4,6.2,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",New Jersey,32.0,10.0,0.35,12.9,7.0,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",New Mexico,23.0,9.1,-0.1,11.2,6.9,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",New York,14.0,8.4,-0.45,9.6,7.1,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",North Carolina,46.0,13.0,1.85,15.6,10.4,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",North Dakota,45.0,12.1,1.4,14.4,9.9,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Ohio,49.0,14.0,2.0,16.0,11.9,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Oklahoma,31.0,9.7,0.2,11.6,7.8,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Oregon,11.0,8.1,-0.6,9.7,6.5,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Pennsylvania,27.0,9.4,0.05,11.2,7.7,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Rhode Island,3.0,7.3,-1.0,9.2,5.5,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",South Carolina,30.0,9.6,0.15,11.6,7.7,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",South Dakota,27.0,9.4,0.05,12.1,6.7,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Tennessee,41.0,11.1,0.9,14.0,8.3,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Texas,36.0,10.7,0.7,13.0,8.3,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Utah,1.0,5.3,-2.0,6.3,4.3,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Vermont,14.0,8.4,-0.45,10.9,6.0,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Virginia,8.0,7.8,-0.75,9.1,6.5,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Washington,6.0,7.7,-0.8,8.8,6.6,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",West Virginia,46.0,13.0,1.85,15.8,10.2,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Wisconsin,22.0,8.9,-0.2,10.8,7.0,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",Wyoming,43.0,11.5,1.1,14.0,9.0,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",District of Columbia,,6.4,,8.3,4.4,AHR data,
2020,2020 Annual,"Smoking - $75,000 or More",United States,,9.3,,9.6,8.9,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Alabama,40.0,33.9,1.32,37.2,30.6,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Alaska,44.0,35.1,1.53,43.3,26.9,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Arizona,21.0,27.4,0.16,31.5,23.3,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Arkansas,39.0,33.7,1.28,37.4,29.9,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",California,1.0,15.2,-2.0,17.0,13.4,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Colorado,10.0,25.1,-0.25,28.2,22.1,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Connecticut,6.0,23.3,-0.57,26.5,20.0,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Delaware,16.0,26.3,-0.04,30.8,21.7,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Florida,10.0,25.1,-0.25,28.0,22.1,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Georgia,22.0,27.6,0.2,31.0,24.1,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Hawaii,4.0,20.8,-1.02,23.6,18.0,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Idaho,16.0,26.3,-0.04,30.9,21.7,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Illinois,9.0,24.9,-0.28,28.3,21.6,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Indiana,34.0,31.8,0.94,34.7,29.0,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Iowa,27.0,30.2,0.66,33.0,27.3,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Kansas,30.0,31.3,0.85,34.4,28.3,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Kentucky,50.0,41.5,2.0,46.2,36.9,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Louisiana,43.0,34.7,1.46,38.2,31.2,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Maine,42.0,34.5,1.42,37.9,31.1,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Maryland,10.0,25.1,-0.25,28.0,22.3,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Massachusetts,8.0,23.8,-0.48,27.3,20.3,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Michigan,45.0,35.2,1.55,38.4,31.9,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Minnesota,18.0,26.4,-0.02,28.8,24.0,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Mississippi,32.0,31.7,0.93,35.1,28.4,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Missouri,47.0,36.5,1.78,40.1,32.8,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Montana,35.0,32.0,0.98,35.4,28.6,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Nebraska,14.0,25.9,-0.11,28.2,23.5,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Nevada,15.0,26.1,-0.07,31.6,20.5,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",New Hampshire,48.0,36.9,1.85,41.7,32.1,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",New Jersey,13.0,25.3,-0.21,31.9,18.6,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",New Mexico,5.0,21.3,-0.93,24.1,18.4,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",New York,3.0,18.7,-1.39,20.8,16.5,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",North Carolina,31.0,31.4,0.87,35.4,27.3,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",North Dakota,27.0,30.2,0.66,35.0,25.4,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Ohio,46.0,36.3,1.75,39.2,33.4,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Oklahoma,36.0,32.1,1.0,35.4,28.9,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Oregon,20.0,26.7,0.04,30.2,23.3,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Pennsylvania,26.0,29.5,0.53,32.9,26.1,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Rhode Island,18.0,26.4,-0.02,30.5,22.4,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",South Carolina,29.0,30.9,0.78,34.2,27.6,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",South Dakota,41.0,34.4,1.41,41.2,27.5,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Tennessee,37.0,33.6,1.26,36.9,30.2,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Texas,7.0,23.4,-0.55,26.6,20.1,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Utah,2.0,15.7,-1.92,18.4,13.1,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Vermont,24.0,29.0,0.45,33.3,24.8,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Virginia,23.0,28.4,0.34,31.6,25.2,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Washington,25.0,29.2,0.48,32.1,26.3,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",West Virginia,49.0,37.9,2.0,41.3,34.5,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Wisconsin,32.0,31.7,0.93,36.6,26.8,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",Wyoming,37.0,33.6,1.26,38.7,28.5,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",District of Columbia,,30.0,,36.2,23.9,AHR data,
2020,2020 Annual,"Smoking - Less Than $25,000",United States,,26.5,,27.1,25.8,AHR data,
